WW,Date,tWW,QTY
201941,2019-10-07,202003,242900
201941,2019-10-07,202004,289550
201941,2019-10-07,202005,290700
201941,2019-10-07,202006,277150
201941,2019-10-07,202007,292700
201941,2019-10-07,202008,282150
201941,2019-10-07,202009,332100
201941,2019-10-07,202010,351900
201941,2019-10-07,202011,367650
201941,2019-10-07,202012,366750
201941,2019-10-07,202013,396000
201941,2019-10-07,202014,386955
201941,2019-10-07,202015,239960
201941,2019-10-07,202016,410150
201941,2019-10-07,202017,441700
201941,2019-10-07,202018,414400
201941,2019-10-07,202019,453600
201941,2019-10-07,202020,421200
201941,2019-10-07,202021,453600
201941,2019-10-07,202022,421200
201941,2019-10-07,202023,459200
201941,2019-10-07,202024,426400
201941,2019-10-07,202025,459200
201941,2019-10-07,202026,426400
201941,2019-10-07,202027,328000
201941,2019-10-07,202028,295200
201941,2019-10-07,202029,328000
201941,2019-10-07,202030,295200
201941,2019-10-07,202031,262400
201941,2019-10-07,202032,295200
201941,2019-10-07,202033,328000
201941,2019-10-07,202034,484007
201941,2019-10-07,202035,393672
201941,2019-10-07,202036,615171
201941,2019-10-07,202037,680843
201941,2019-10-07,202038,648043
201941,2019-10-07,202039,648007
201941,2019-10-07,202040,664698
201941,2019-10-07,202041,875140
201942,2019-10-14,201942,173422
201942,2019-10-14,201943,210000
201942,2019-10-14,201944,188900
201942,2019-10-14,201945,183000
201942,2019-10-14,201946,2000
201942,2019-10-14,201948,205900
201942,2019-10-14,201949,213500
201942,2019-10-14,201950,205900
201942,2019-10-14,201951,213500
201942,2019-10-14,201952,122000
201942,2019-10-14,202001,214500
201942,2019-10-14,202002,199550
201942,2019-10-14,202003,242900
201942,2019-10-14,202004,289550
201942,2019-10-14,202005,290700
201942,2019-10-14,202006,277150
201942,2019-10-14,202007,292700
201942,2019-10-14,202008,282150
201942,2019-10-14,202009,332100
201942,2019-10-14,202010,351900
201942,2019-10-14,202011,367650
201942,2019-10-14,202012,366750
201942,2019-10-14,202013,397400
201942,2019-10-14,202014,386955
201942,2019-10-14,202015,242760
201942,2019-10-14,202016,410150
201942,2019-10-14,202017,665700
201942,2019-10-14,202018,623400
201942,2019-10-14,202019,680400
201942,2019-10-14,202020,631800
201942,2019-10-14,202021,680400
201942,2019-10-14,202022,631800
201942,2019-10-14,202023,459200
201942,2019-10-14,202024,426400
201942,2019-10-14,202025,459200
201942,2019-10-14,202026,426400
201942,2019-10-14,202027,328000
201942,2019-10-14,202028,295200
201942,2019-10-14,202029,328000
201942,2019-10-14,202030,295200
201942,2019-10-14,202031,262400
201942,2019-10-14,202032,295200
201942,2019-10-14,202033,328000
201942,2019-10-14,202034,295200
201942,2019-10-14,202035,328000
201942,2019-10-14,202036,459200
201942,2019-10-14,202037,459200
201942,2019-10-14,202038,426400
201942,2019-10-14,202039,459200
201942,2019-10-14,202040,426400
201942,2019-10-14,202041,459200
201942,2019-10-14,202042,840937
201943,2019-10-21,201943,195586
201943,2019-10-21,201944,217000
201943,2019-10-21,201945,192000
201943,2019-10-21,201946,2000
201943,2019-10-21,201948,231000
201943,2019-10-21,201949,231000
201943,2019-10-21,201950,231000
201943,2019-10-21,201951,213500
201943,2019-10-21,201952,122000
201943,2019-10-21,202001,215000
201943,2019-10-21,202002,199550
201943,2019-10-21,202003,242900
201943,2019-10-21,202004,289550
201943,2019-10-21,202005,291000
201943,2019-10-21,202006,277150
201943,2019-10-21,202007,292700
201943,2019-10-21,202008,282150
201943,2019-10-21,202009,333000
201943,2019-10-21,202010,351900
201943,2019-10-21,202011,367650
201943,2019-10-21,202012,366750
201943,2019-10-21,202013,397400
201943,2019-10-21,202014,386955
201943,2019-10-21,202015,242760
201943,2019-10-21,202016,410150
201943,2019-10-21,202017,665700
201943,2019-10-21,202018,623400
201943,2019-10-21,202019,680400
201943,2019-10-21,202020,631800
201943,2019-10-21,202021,680400
201943,2019-10-21,202022,631800
201943,2019-10-21,202023,459200
201943,2019-10-21,202024,426400
201943,2019-10-21,202025,459200
201943,2019-10-21,202026,426400
201943,2019-10-21,202027,328000
201943,2019-10-21,202028,295200
201943,2019-10-21,202029,328000
201943,2019-10-21,202030,295200
201943,2019-10-21,202031,262200
201943,2019-10-21,202032,295200
201943,2019-10-21,202033,328000
201943,2019-10-21,202034,295200
201943,2019-10-21,202035,328000
201943,2019-10-21,202036,459200
201943,2019-10-21,202037,459200
201943,2019-10-21,202038,426400
201943,2019-10-21,202039,459200
201943,2019-10-21,202040,426400
201943,2019-10-21,202041,459200
201943,2019-10-21,202042,459200
201943,2019-10-21,202043,942160
201944,2019-10-28,201944,207525
201944,2019-10-28,201945,183000
201944,2019-10-28,201946,2000
201944,2019-10-28,201948,206000
201944,2019-10-28,201949,206000
201944,2019-10-28,201950,206000
201944,2019-10-28,201951,213500
201944,2019-10-28,201952,122000
201944,2019-10-28,202001,215000
201944,2019-10-28,202002,199550
201944,2019-10-28,202003,238900
201944,2019-10-28,202004,259550
201944,2019-10-28,202005,336000
201944,2019-10-28,202006,262150
201944,2019-10-28,202007,282700
201944,2019-10-28,202008,272150
201944,2019-10-28,202009,324000
201944,2019-10-28,202010,302750
201944,2019-10-28,202011,325500
201944,2019-10-28,202012,302750
201944,2019-10-28,202013,333900
201944,2019-10-28,202014,365000
201944,2019-10-28,202015,242760
201944,2019-10-28,202016,410150
201944,2019-10-28,202017,665700
201944,2019-10-28,202018,623000
201944,2019-10-28,202019,680400
201944,2019-10-28,202020,631800
201944,2019-10-28,202021,680400
201944,2019-10-28,202022,633000
201944,2019-10-28,202023,460000
201944,2019-10-28,202024,426400
201944,2019-10-28,202025,459200
201944,2019-10-28,202026,426400
201944,2019-10-28,202027,328000
201944,2019-10-28,202028,295200
201944,2019-10-28,202029,328000
201944,2019-10-28,202030,295200
201944,2019-10-28,202031,262000
201944,2019-10-28,202032,295200
201944,2019-10-28,202033,328000
201944,2019-10-28,202034,295200
201944,2019-10-28,202035,328000
201944,2019-10-28,202036,460000
201944,2019-10-28,202037,459200
201944,2019-10-28,202038,426400
201944,2019-10-28,202039,459200
201944,2019-10-28,202040,426000
201944,2019-10-28,202041,459200
201944,2019-10-28,202042,426400
201944,2019-10-28,202043,459200
201944,2019-10-28,202044,1996950
201945,2019-11-04,201945,101500
201945,2019-11-04,201946,116500
201945,2019-11-04,201948,114500
201945,2019-11-04,201949,206000
201945,2019-11-04,201950,206000
201945,2019-11-04,201951,213500
201945,2019-11-04,201952,122000
201945,2019-11-04,202001,217000
201945,2019-11-04,202002,199550
201945,2019-11-04,202003,238900
201945,2019-11-04,202004,259550
201945,2019-11-04,202005,336000
201945,2019-11-04,202006,262150
201945,2019-11-04,202007,282700
201945,2019-11-04,202008,272150
201945,2019-11-04,202009,324000
201945,2019-11-04,202010,302750
201945,2019-11-04,202011,325500
201945,2019-11-04,202012,302750
201945,2019-11-04,202013,333900
201945,2019-11-04,202014,365000
201945,2019-11-04,202015,242760
201945,2019-11-04,202016,410150
201945,2019-11-04,202017,665700
201945,2019-11-04,202018,623000
201945,2019-11-04,202019,680400
201945,2019-11-04,202020,631800
201945,2019-11-04,202021,680400
201945,2019-11-04,202022,633000
201945,2019-11-04,202023,690000
201945,2019-11-04,202024,639600
201945,2019-11-04,202025,688800
201945,2019-11-04,202026,639600
201945,2019-11-04,202027,492000
201945,2019-11-04,202028,295200
201945,2019-11-04,202029,328000
201945,2019-11-04,202030,295200
201945,2019-11-04,202031,262000
201945,2019-11-04,202032,295200
201945,2019-11-04,202033,328000
201945,2019-11-04,202034,295200
201945,2019-11-04,202035,328000
201945,2019-11-04,202036,460000
201945,2019-11-04,202037,459200
201945,2019-11-04,202038,426400
201945,2019-11-04,202039,459200
201945,2019-11-04,202040,426000
201945,2019-11-04,202041,459200
201945,2019-11-04,202042,426400
201945,2019-11-04,202043,459200
201945,2019-11-04,202044,426400
201945,2019-11-04,202045,1233400
201946,2019-11-11,201946,53450
201946,2019-11-11,201948,137500
201946,2019-11-11,201949,206000
201946,2019-11-11,201950,206000
201946,2019-11-11,201951,213500
201946,2019-11-11,201952,122000
201946,2019-11-11,202001,215000
201946,2019-11-11,202002,207225
201946,2019-11-11,202003,231225
201946,2019-11-11,202004,267225
201946,2019-11-11,202005,327225
201946,2019-11-11,202006,269925
201946,2019-11-11,202007,274925
201946,2019-11-11,202008,279925
201946,2019-11-11,202009,314925
201946,2019-11-11,202010,310625
201946,2019-11-11,202011,317625
201946,2019-11-11,202012,310625
201946,2019-11-11,202013,326025
201946,2019-11-11,202014,370625
201946,2019-11-11,202015,426700
201946,2019-11-11,202016,543900
201946,2019-11-11,202017,639900
201946,2019-11-11,202018,639900
201946,2019-11-11,202019,656100
201946,2019-11-11,202020,656100
201946,2019-11-11,202021,656100
201946,2019-11-11,202022,656100
201946,2019-11-11,202023,664200
201946,2019-11-11,202024,442800
201946,2019-11-11,202025,442800
201946,2019-11-11,202026,442800
201946,2019-11-11,202027,442800
201946,2019-11-11,202028,442800
201946,2019-11-11,202029,311600
201946,2019-11-11,202030,311600
201946,2019-11-11,202031,311600
201946,2019-11-11,202032,311600
201946,2019-11-11,202033,311600
201946,2019-11-11,202034,311600
201946,2019-11-11,202035,311600
201946,2019-11-11,202036,442800
201946,2019-11-11,202037,442800
201946,2019-11-11,202038,442800
201946,2019-11-11,202039,442800
201946,2019-11-11,202040,442800
201946,2019-11-11,202041,449550
201946,2019-11-11,202042,449550
201946,2019-11-11,202043,514219
201946,2019-11-11,202044,517043
201946,2019-11-11,202045,475744
201946,2019-11-11,202046,1584825
201947,2019-11-18,201947,160939
201947,2019-11-18,201949,198500
201947,2019-11-18,201950,206000
201947,2019-11-18,201951,213500
201947,2019-11-18,201952,122000
201947,2019-11-18,202001,214500
201947,2019-11-18,202002,207200
201947,2019-11-18,202005,207225
201947,2019-11-18,202006,209925
201947,2019-11-18,202007,209925
201947,2019-11-18,202009,103950
201947,2019-11-18,202010,316575
201947,2019-11-18,202011,316575
201947,2019-11-18,202012,316575
201947,2019-11-18,202013,316575
201947,2019-11-18,202014,316575
201947,2019-11-18,202015,4000
201947,2019-11-18,202016,145530
201947,2019-11-18,202017,145530
201947,2019-11-18,202018,361530
201947,2019-11-18,202019,405810
201947,2019-11-18,202020,405810
201947,2019-11-18,202021,405810
201947,2019-11-18,202022,405810
201947,2019-11-18,202023,429300
201947,2019-11-18,202024,429300
201947,2019-11-18,202025,429300
201947,2019-11-18,202026,429300
201947,2019-11-18,202027,429300
201947,2019-11-18,202028,309700
201947,2019-11-18,202029,309700
201947,2019-11-18,202030,309700
201947,2019-11-18,202031,309700
201947,2019-11-18,202032,311600
201947,2019-11-18,202033,311600
201947,2019-11-18,202034,311600
201947,2019-11-18,202035,442800
201947,2019-11-18,202036,442800
201947,2019-11-18,202037,442800
201947,2019-11-18,202038,442800
201947,2019-11-18,202039,442800
201947,2019-11-18,202040,442800
201947,2019-11-18,202041,446175
201947,2019-11-18,202042,446175
201947,2019-11-18,202043,446175
201947,2019-11-18,202044,446175
201947,2019-11-18,202045,446175
201947,2019-11-18,202046,446175
201947,2019-11-18,202047,2489317
201948,2019-11-25,201949,203000
201948,2019-11-25,201950,195500
201948,2019-11-25,201951,203000
201948,2019-11-25,201952,116000
201948,2019-11-25,202001,208000
201948,2019-11-25,202002,195000
201948,2019-11-25,202005,207225
201948,2019-11-25,202006,209925
201948,2019-11-25,202007,209925
201948,2019-11-25,202009,103950
201948,2019-11-25,202010,316575
201948,2019-11-25,202011,316575
201948,2019-11-25,202012,316575
201948,2019-11-25,202013,316575
201948,2019-11-25,202014,316575
201948,2019-11-25,202015,4000
201948,2019-11-25,202016,145530
201948,2019-11-25,202017,145530
201948,2019-11-25,202018,361530
201948,2019-11-25,202019,405810
201948,2019-11-25,202020,405810
201948,2019-11-25,202021,405810
201948,2019-11-25,202022,405810
201948,2019-11-25,202023,429300
201948,2019-11-25,202024,429300
201948,2019-11-25,202025,429300
201948,2019-11-25,202026,429300
201948,2019-11-25,202027,429300
201948,2019-11-25,202028,309700
201948,2019-11-25,202029,309700
201948,2019-11-25,202030,309700
201948,2019-11-25,202031,309700
201948,2019-11-25,202032,311600
201948,2019-11-25,202033,311600
201948,2019-11-25,202034,311600
201948,2019-11-25,202035,442800
201948,2019-11-25,202036,442800
201948,2019-11-25,202037,442800
201948,2019-11-25,202038,442800
201948,2019-11-25,202039,442800
201948,2019-11-25,202040,442800
201948,2019-11-25,202041,446175
201948,2019-11-25,202042,446175
201948,2019-11-25,202043,446175
201948,2019-11-25,202044,446175
201948,2019-11-25,202045,446175
201948,2019-11-25,202046,446175
201948,2019-11-25,202047,446175
201948,2019-11-25,202048,2571733
201949,2019-12-02,201949,106340
201949,2019-12-02,201950,200340
201949,2019-12-02,201951,203000
201949,2019-12-02,201952,116000
201949,2019-12-02,202001,206000
201949,2019-12-02,202002,195000
201949,2019-12-02,202003,202500
201949,2019-12-02,202004,202500
201949,2019-12-02,202005,203375
201949,2019-12-02,202006,205875
201949,2019-12-02,202007,205875
201949,2019-12-02,202009,103950
201949,2019-12-02,202010,316575
201949,2019-12-02,202011,316575
201949,2019-12-02,202012,316575
201949,2019-12-02,202013,316575
201949,2019-12-02,202014,316575
201949,2019-12-02,202015,84850
201949,2019-12-02,202016,145530
201949,2019-12-02,202017,145530
201949,2019-12-02,202018,361530
201949,2019-12-02,202019,405810
201949,2019-12-02,202020,405810
201949,2019-12-02,202021,405810
201949,2019-12-02,202022,405810
201949,2019-12-02,202023,429300
201949,2019-12-02,202024,429300
201949,2019-12-02,202025,429300
201949,2019-12-02,202026,429300
201949,2019-12-02,202027,429300
201949,2019-12-02,202028,309700
201949,2019-12-02,202029,309700
201949,2019-12-02,202030,309700
201949,2019-12-02,202031,309700
201949,2019-12-02,202032,311600
201949,2019-12-02,202033,311600
201949,2019-12-02,202034,311600
201949,2019-12-02,202035,442800
201949,2019-12-02,202036,442800
201949,2019-12-02,202037,442800
201949,2019-12-02,202038,442800
201949,2019-12-02,202039,442800
201949,2019-12-02,202040,442800
201949,2019-12-02,202041,446175
201949,2019-12-02,202042,446175
201949,2019-12-02,202043,446175
201949,2019-12-02,202044,446175
201949,2019-12-02,202045,446175
201949,2019-12-02,202046,446175
201949,2019-12-02,202047,446175
201949,2019-12-02,202048,446175
201949,2019-12-02,202049,1865870
201949,2019-12-02,202050,463484
201950,2019-12-09,201950,191316
201950,2019-12-09,201951,200500
201950,2019-12-09,201952,116000
201950,2019-12-09,202001,206000
201950,2019-12-09,202002,195000
201950,2019-12-09,202003,210000
201950,2019-12-09,202004,195000
201950,2019-12-09,202005,211000
201950,2019-12-09,202009,103950
201950,2019-12-09,202010,316575
201950,2019-12-09,202011,316575
201950,2019-12-09,202012,316575
201950,2019-12-09,202013,316575
201950,2019-12-09,202014,316575
201950,2019-12-09,202015,80850
201950,2019-12-09,202016,149530
201950,2019-12-09,202017,145530
201950,2019-12-09,202018,145530
201950,2019-12-09,202019,187110
201950,2019-12-09,202020,405810
201950,2019-12-09,202021,405810
201950,2019-12-09,202022,405810
201950,2019-12-09,202023,429300
201950,2019-12-09,202024,429300
201950,2019-12-09,202025,429300
201950,2019-12-09,202026,429300
201950,2019-12-09,202027,429300
201950,2019-12-09,202028,309700
201950,2019-12-09,202029,309700
201950,2019-12-09,202030,309700
201950,2019-12-09,202031,309700
201950,2019-12-09,202032,311600
201950,2019-12-09,202033,311600
201950,2019-12-09,202034,311600
201950,2019-12-09,202035,442800
201950,2019-12-09,202036,442800
201950,2019-12-09,202037,442800
201950,2019-12-09,202038,442800
201950,2019-12-09,202039,442800
201950,2019-12-09,202040,442800
201950,2019-12-09,202041,449550
201950,2019-12-09,202042,449550
201950,2019-12-09,202043,449550
201950,2019-12-09,202044,449550
201950,2019-12-09,202045,449550
201950,2019-12-09,202046,449550
201950,2019-12-09,202047,449550
201950,2019-12-09,202048,449550
201950,2019-12-09,202049,449550
201950,2019-12-09,202050,3274639
201951,2019-12-16,201951,206469
201951,2019-12-16,201952,108750
201951,2019-12-16,202001,139000
201951,2019-12-16,202002,202500
201951,2019-12-16,202003,202500
201951,2019-12-16,202004,202500
201951,2019-12-16,202005,203375
201951,2019-12-16,202009,275875
201951,2019-12-16,202010,282625
201951,2019-12-16,202011,282625
201951,2019-12-16,202012,282625
201951,2019-12-16,202013,282625
201951,2019-12-16,202014,285000
201951,2019-12-16,202015,148000
201951,2019-12-16,202016,149530
201951,2019-12-16,202017,145530
201951,2019-12-16,202018,145530
201951,2019-12-16,202019,187110
201951,2019-12-16,202020,405810
201951,2019-12-16,202021,405810
201951,2019-12-16,202022,405810
201951,2019-12-16,202023,429300
201951,2019-12-16,202024,429300
201951,2019-12-16,202025,429300
201951,2019-12-16,202026,429300
201951,2019-12-16,202027,429300
201951,2019-12-16,202028,309700
201951,2019-12-16,202029,309700
201951,2019-12-16,202030,309700
201951,2019-12-16,202031,309700
201951,2019-12-16,202032,311600
201951,2019-12-16,202033,311600
201951,2019-12-16,202034,311600
201951,2019-12-16,202035,442800
201951,2019-12-16,202036,442800
