Division,Site,Plant,Building,Operation,Line,Line Name,Prod Type Group,Prod Type,Material,Nick Name,Basic Week,Plan Week,Basic Date,Plan Date,Plan Qty,Result Qty
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202106,202106,2021-02-14,2021-02-08,120,78
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202106,202106,2021-02-14,2021-02-09,120,97
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202106,202106,2021-02-14,2021-02-10,120,125
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202106,202106,2021-02-14,2021-02-11,120,114
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202106,202106,2021-02-14,2021-02-12,119,97
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202106,202106,2021-02-14,2021-02-13,80,74
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202106,202106,2021-02-14,2021-02-14,40,94
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202107,202107,2021-02-21,2021-02-15,119,68
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202107,202107,2021-02-21,2021-02-16,119,113
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202107,202107,2021-02-21,2021-02-17,119,101
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202107,202107,2021-02-21,2021-02-18,119,108
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202107,202107,2021-02-21,2021-02-19,80,68
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202107,202107,2021-02-21,2021-02-20,0,65
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202107,202107,2021-02-21,2021-02-21,40,29
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202108,202108,2021-02-28,2021-02-22,119,78
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202108,202108,2021-02-28,2021-02-23,119,106
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202108,202108,2021-02-28,2021-02-24,119,92
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202108,202108,2021-02-28,2021-02-25,119,92
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202108,202108,2021-02-28,2021-02-26,119,101
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202108,202108,2021-02-28,2021-02-27,80,102
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202108,202108,2021-02-28,2021-02-28,0,81
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202109,202109,2021-03-07,2021-03-01,0,47
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202109,202109,2021-03-07,2021-03-02,104,93
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202109,202109,2021-03-07,2021-03-03,104,94
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202109,202109,2021-03-07,2021-03-04,104,99
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202109,202109,2021-03-07,2021-03-05,79,81
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202109,202109,2021-03-07,2021-03-06,104,79
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202109,202109,2021-03-07,2021-03-07,0,32
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202110,202110,2021-03-14,2021-03-08,104,108
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202110,202110,2021-03-14,2021-03-09,104,105
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202110,202110,2021-03-14,2021-03-10,104,111
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202110,202110,2021-03-14,2021-03-11,104,97
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202110,202110,2021-03-14,2021-03-12,104,105
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202110,202110,2021-03-14,2021-03-13,104,65
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202111,202111,2021-03-21,2021-03-15,0,37
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202111,202111,2021-03-21,2021-03-16,104,112
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202111,202111,2021-03-21,2021-03-17,104,105
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202111,202111,2021-03-21,2021-03-18,104,108
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202111,202111,2021-03-21,2021-03-19,104,96
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q01,Pack Line 01,MASS,MASS,APFCAPHEV-A7,FCA-RU PHEV(21),202111,202111,2021-03-21,2021-03-20,104,55
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201901,201901,2019-01-06,2019-01-04,0,80
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201901,201901,2019-01-06,2019-01-06,0,176
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201902,201902,2019-01-13,2019-01-07,350,72
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201902,201902,2019-01-13,2019-01-08,350,151
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201902,201902,2019-01-13,2019-01-09,350,256
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201902,201902,2019-01-13,2019-01-10,350,130
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201902,201902,2019-01-13,2019-01-11,350,82
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201902,201902,2019-01-13,2019-01-13,0,108
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201903,201903,2019-01-20,2019-01-14,350,303
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201903,201903,2019-01-20,2019-01-15,450,358
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201903,201903,2019-01-20,2019-01-16,450,341
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201903,201903,2019-01-20,2019-01-17,450,322
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201903,201903,2019-01-20,2019-01-18,450,145
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201903,201903,2019-01-20,2019-01-20,0,160
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201904,201904,2019-01-27,2019-01-21,450,227
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201904,201904,2019-01-27,2019-01-22,450,368
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201904,201904,2019-01-27,2019-01-23,450,624
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201904,201904,2019-01-27,2019-01-24,450,448
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201904,201904,2019-01-27,2019-01-25,450,322
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201904,201904,2019-01-27,2019-01-26,0,160
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201904,201904,2019-01-27,2019-01-27,0,176
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201905,201905,2019-02-03,2019-01-28,450,339
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201905,201905,2019-02-03,2019-01-29,450,325
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201905,201905,2019-02-03,2019-01-30,450,198
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201905,201905,2019-02-03,2019-01-31,450,336
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201905,201905,2019-02-03,2019-02-01,450,3
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201906,201906,2019-02-10,2019-02-04,450,386
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201906,201906,2019-02-10,2019-02-05,450,496
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201906,201906,2019-02-10,2019-02-06,450,528
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201906,201906,2019-02-10,2019-02-07,450,512
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201906,201906,2019-02-10,2019-02-08,450,240
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201906,201906,2019-02-10,2019-02-10,0,208
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201907,201907,2019-02-17,2019-02-11,450,404
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201907,201907,2019-02-17,2019-02-12,450,366
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201907,201907,2019-02-17,2019-02-13,450,310
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201907,201907,2019-02-17,2019-02-14,450,336
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201907,201907,2019-02-17,2019-02-15,450,293
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201907,201907,2019-02-17,2019-02-16,0,98
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201907,201907,2019-02-17,2019-02-17,0,192
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201908,201908,2019-02-24,2019-02-18,450,448
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201908,201908,2019-02-24,2019-02-19,450,404
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201908,201908,2019-02-24,2019-02-20,450,621
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201908,201908,2019-02-24,2019-02-21,450,438
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201908,201908,2019-02-24,2019-02-22,450,176
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201908,201908,2019-02-24,2019-02-24,0,225
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201909,201909,2019-03-03,2019-02-25,0,399
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201909,201909,2019-03-03,2019-02-26,0,208
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201909,201909,2019-03-03,2019-02-27,0,11
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201909,201909,2019-03-03,2019-02-28,0,192
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201909,201909,2019-03-03,2019-03-01,289,352
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201909,201909,2019-03-03,2019-03-02,584,482
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201909,201909,2019-03-03,2019-03-03,0,384
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201910,201910,2019-03-10,2019-03-04,0,372
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201910,201910,2019-03-10,2019-03-05,0,412
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201910,201910,2019-03-10,2019-03-06,424,505
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201910,201910,2019-03-10,2019-03-07,371,569
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201910,201910,2019-03-10,2019-03-08,384,276
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201910,201910,2019-03-10,2019-03-09,162,32
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201911,201911,2019-03-17,2019-03-11,0,3
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201911,201911,2019-03-17,2019-03-13,0,5
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201911,201911,2019-03-17,2019-03-14,0,8
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201911,201911,2019-03-17,2019-03-15,0,5
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201912,201912,2019-03-24,2019-03-18,0,3
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201912,201912,2019-03-24,2019-03-19,0,2
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201912,201912,2019-03-24,2019-03-20,0,185
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201912,201912,2019-03-24,2019-03-21,158,497
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201912,201912,2019-03-24,2019-03-22,158,566
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201912,201912,2019-03-24,2019-03-23,396,208
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201912,201912,2019-03-24,2019-03-24,396,240
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201913,201913,2019-03-31,2019-03-25,396,450
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201913,201913,2019-03-31,2019-03-26,396,502
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201913,201913,2019-03-31,2019-03-27,775,450
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201913,201913,2019-03-31,2019-03-28,238,244
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201913,201913,2019-03-31,2019-03-29,300,21
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201913,201913,2019-03-31,2019-03-30,792,144
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201913,201913,2019-03-31,2019-03-31,792,196
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201914,201914,2019-04-07,2019-04-01,355,80
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201914,201914,2019-04-07,2019-04-02,355,496
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201914,201914,2019-04-07,2019-04-03,355,464
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201914,201914,2019-04-07,2019-04-04,355,530
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201914,201914,2019-04-07,2019-04-05,355,586
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201914,201914,2019-04-07,2019-04-06,355,368
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201914,201914,2019-04-07,2019-04-07,0,208
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201915,201915,2019-04-14,2019-04-08,375,522
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201915,201915,2019-04-14,2019-04-09,350,20
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201915,201915,2019-04-14,2019-04-10,350,395
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201915,201915,2019-04-14,2019-04-11,350,398
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201915,201915,2019-04-14,2019-04-12,350,144
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201915,201915,2019-04-14,2019-04-13,351,48
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201915,201915,2019-04-14,2019-04-14,0,192
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201916,201916,2019-04-21,2019-04-15,438,80
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201916,201916,2019-04-21,2019-04-16,438,48
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201916,201916,2019-04-21,2019-04-17,438,124
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201916,201916,2019-04-21,2019-04-18,94,16
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201916,201916,2019-04-21,2019-04-21,0,32
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201917,201917,2019-04-28,2019-04-22,0,96
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201918,201918,2019-05-05,2019-04-29,0,99
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201918,201918,2019-05-05,2019-04-30,60,360
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201918,201918,2019-05-05,2019-05-01,365,368
81,A003,G382,LGESMI-Auto. #1 Building Pack,P9500,P5Q02,Pack Line 02,MASS,MASS,APFCA48V0-A2,FCA-48V BSG,201918,201918,2019-05-05,2019-05-02,352,560
